Dates,ES1 Index,NQ1 Index,VG1 Index,BZ1 Index,TY1 Comdty,RX1 Comdty,EC1 Curncy,BP1 Curncy,UC1 Curncy,CL1 Comdty,CO1 Comdty
08/18/2010,977.35,1849.35,1773.4,162099,99.71875,101.39,1.48008,162.95,4091.968,191.53,67.67
08/19/2010,963.41,1832.48,1739,160365,99.984375,101.61,1.47537,162.84,4108.249,188.98,66.63
08/20/2010,962.52,1838.02,1718.2,159963,99.65625,101.95,1.46236,162.18,4103.739,186.58,65.71
08/23/2010,958.24,1821.91,1724.7,157941,99.75,101.85,1.45903,162.19,4117.303,184.76,65.15
08/24/2010,944.08,1785.91,1698.1,155933,100.34375,102.73,1.45811,161.22,4112.533,181.04,64.05
08/25/2010,948.35,1802.02,1682.5,154852,99.96875,102.95,1.45603,161.32,4115.026,183.29,65.02
08/26/2010,939.58,1779.62,1689.6,152333,100.203125,102.76,1.46156,162.11,4106.894,185.42,66.39
08/27/2010,956.67,1801.52,1708.5,156708,99.390625,102.54,1.46489,161.99,4081.93,189.99,67.83
08/30/2010,939.81,1780.88,1701.3,153482,100.109375,102.95,1.45742,161.49,4096.73,188.8,67.78
08/31/2010,942.73,1778.61,1698.7,155590,100.421875,103.13,1.45695,160.1,4088.273,181.78,66.05
09/01/2010,972.86,1832.48,1761.7,160214,99.8125,102.21,1.47237,161.27,4064.233,186.81,67.56
09/02/2010,979.83,1849.85,1764.3,159395,99.625,101.82,1.47421,160.68,4030.245,189.61,68.08
09/03/2010,992.42,1879.8,1782.5,158750,99.234375,101.27,1.48181,161.3,4022.858,188.55,67.85
09/06/2010,992.42,1879.8,1787.7,158974,99.234375,101.39,1.48181,161.3,4012.391,188.55,68.02
09/07/2010,981.4,1870.24,1772.8,158974,99.890625,102.21,1.46133,160.22,4012.391,187.26,68.79
09/08/2010,988.6,1890.37,1789.7,158250,99.5625,101.86,1.46374,161.64,4007.091,188.73,69.17
09/09/2010,991.52,1898.68,1805.9,158693,98.96875,101.49,1.4611,161.12,4003.739,187.67,68.55
09/10/2010,998.04,1905.23,1808.5,159369,98.78125,100.93,1.46328,160.32,3991.503,193.23,69.17
09/13/2010,1008.38,1932.41,1823.5,162217,99.1875,100.82,1.4802,160.89,3986.234,195.1,69.93
09/14/2010,1007.93,1938.45,1824.8,161311,99.59375,101.28,1.49804,162.56,3955.88,194.11,70.11
09/15/2010,1012.43,1955.57,1817,162224,99.40625,100.97,1.49655,163.12,4005.679,192.14,70.24
09/16/2010,1014.01,1965.9,1810.4,161202,99.234375,100.41,1.50507,163.36,3981.656,188.47,69.41
09/17/2010,1011.53,1968.93,1792.2,159719,99.421875,100.71,1.50081,163.14,3982.839,186.17,69.17
09/20/2010,1026.66,1998.17,1820.2,162477,99.640625,100.41,1.50276,162.34,4004.014,189.33,70.16
09/21/2010,1025.08,2001.95,1817.6,161119,100.40625,100.61,1.52406,163.14,3983.26,186.3,69.36
09/22/2010,1020.56,1995.9,1790.9,162905,100.5625,101.47,1.54052,163.65,3985.764,185.65,68.94
09/23/2010,1012.2,1997.92,1777.8,163799,100.578125,101.96,1.53442,163.92,3982.053,186.82,69.09
09/24/2010,1032.75,2034.97,1814.4,162503,100.28125,101.55,1.55007,165.21,3956.625,190.08,69.76
09/27/2010,1027.79,2023.88,1805.2,163664,100.875,102.06,1.55053,165.6,3954.407,190.15,69.49
09/28/2010,1031.4,2025.14,1803.3,165050,101.265625,102.28,1.561,164.93,3955.156,189.31,69.62
09/29/2010,1030.72,2025.64,1789.5,164655,101.03125,102.29,1.56964,164.95,3940.884,193.48,71.44
09/30/2010,1026.88,2012.03,1787.6,164814,100.953125,102,1.56929,164.15,3911.471,198.72,72.8
10/01/2010,1031.85,2011.02,1774.5,166893,100.96875,101.9,1.58518,165.39,3882.271,202.72,74.07
10/04/2010,1025.08,1993.38,1756.9,167124,101.28125,102.21,1.57447,165.38,3910.809,202.45,73.66
10/05/2010,1043.14,2035.22,1792.2,168946,101.421875,102.01,1.593,166.12,3866.521,205.81,75.04
10/06/2010,1044.05,2020.86,1805.2,166990,101.78125,102.45,1.60325,166.01,3885.281,206.82,75.23
10/07/2010,1044.72,2030.69,1810.4,165566,101.828125,102.16,1.60244,165.86,3890.052,202.95,73.79
10/08/2010,1048.34,2037.49,1811.1,167517,101.96875,102.32,1.60037,166.6,3847.232,205.41,74.32
10/11/2010,1049.92,2042.28,1813,167723,102.0625,102.15,1.59761,166.04,3845.336,204.29,74.05
10/12/2010,1051.95,2053.88,1805.2,167723,101.765625,102.45,1.6006,164.79,3845.336,202.95,73.85
10/13/2010,1060.76,2073.03,1847.7,169628,101.890625,102.1,1.60635,166.02,3818.338,206.28,74.71
10/14/2010,1060.08,2079.08,1845,169417,101.453125,102,1.61706,167,3833.265,205.48,74.13
10/15/2010,1061.44,2112.36,1845.7,169712,101.09375,101.44,1.60612,166.97,3832.976,201.9,72.59
10/18/2010,1064.37,2111.85,1854.8,169115,101.625,101.32,1.61004,166.44,3836.91,206.45,74.28
10/19/2010,1051.27,2084.63,1844.4,164779,101.734375,101.06,1.58057,163.97,3876.618,197.48,71.41
10/20/2010,1061.21,2101.01,1855.5,165927,101.75,100.85,1.60555,165.62,3855.746,203.35,73.61
10/21/2010,1062.11,2097.23,1873.1,164251,101.421875,100.59,1.60244,164.1,3912.705,198.47,72.05
10/22/2010,1066.63,2121.43,1868.5,163408,101.25,100.61,1.60221,163.68,3935.047,201.25,73.04
10/25/2010,1068.44,2125.97,1869.2,163958,101.25,100.76,1.60762,164.49,3925.283,203.3,73.55
10/26/2010,1068.44,2133.53,1859.4,166431,100.6875,100.39,1.593,165.4,3919.286,203.37,73.66
10/27/2010,1064.82,2141.35,1842.4,166040,100.28125,99.95,1.58287,164.6,3956.707,201.87,73.28
10/28/2010,1065.27,2143.36,1852.9,165627,100.796875,99.95,1.6021,166.42,3938.887,202.46,73.6
10/29/2010,1065.73,2139.58,1853.5,166147,101.140625,100.29,1.59853,167.34,3912.266,200.61,73.21
11/01/2010,1068.66,2146.64,1845,168122,101.15625,100.64,1.59772,167.5,3924.478,204.36,74.5
11/02/2010,1077.47,2168.06,1862,168122,101.328125,100.72,1.61476,167.4,3924.478,206.7,75.2
11/03/2010,1081.53,2182.18,1839.2,169196,101.375,101.07,1.6227,168.35,3905.002,208.64,76.05
11/04/2010,1100.73,2202.6,1875.1,171434,102.3125,101.22,1.63467,170.09,3851.674,213.08,77.48
11/05/2010,1103.89,2202.85,1867.9,170697,102.046875,101.08,1.61579,169.14,3852.996,213.97,77.58
11/08/2010,1102.09,2202.09,1868.5,170609,102,101.28,1.60198,168.52,3897.394,214.48,77.89
11/09/2010,1093.96,2194.28,1882.9,168053,101.328125,101.17,1.59139,167.56,3895.489,213.65,77.77
11/10/2010,1096.67,2192.52,1855.5,168148,101.6875,101.04,1.58529,168.39,3924.248,216.33,78.33
11/11/2010,1093.96,2190.5,1846.3,166889,101.296875,101.03,1.57102,168.29,3934.316,216.33,78.19
11/12/2010,1079.95,2151.43,1841.8,164697,100.859375,100.43,1.57574,168.69,3947.708,209.11,76.02
11/15/2010,1080.18,2145.63,1858.1,164697,99.921875,100.01,1.56515,167.85,3947.708,209.06,76.22
11/16/2010,1061.21,2108.07,1817.6,161804,100.140625,99.44,1.55237,165.91,3986.386,202.85,74.44
11/17/2010,1063.69,2114.37,1830,163250,100.015625,99.68,1.55606,166.11,3952.556,198.17,73.16
11/18/2010,1081.99,2151.93,1861.4,165459,99.703125,98.95,1.56883,167.64,3928.241,201.55,74.72
11/19/2010,1082.44,2151.18,1855.5,165683,99.71875,98.88,1.57355,166.9,3935.252,200.47,74.1
11/22/2010,1082.21,2172.35,1836.6,162771,100.1875,99.29,1.56687,166.62,3953.634,199.89,73.76
11/23/2010,1064.37,2136.56,1790.9,158742,100.4375,100.02,1.53925,164.89,3968.367,198.69,73.14
11/24/2010,1080.86,2175.88,1800,162680,99.53125,99.12,1.53234,164.69,3936.894,205.07,75.41
11/25/2010,1080.86,2175.88,1804.6,162160,99.53125,98.78,1.53234,164.69,3934.128,205.07,75.64
11/26/2010,1068.89,2163.78,1787.6,159225,99.78125,98.83,1.52417,163.1,3946.119,204.83,75.18
11/29/2010,1071.82,2163.28,1746.5,158319,100.015625,98.61,1.50967,162.66,3939.421,209.64,76.73
11/30/2010,1065.5,2134.54,1732.1,158277,100.140625,99.35,1.49735,162.7,3914.157,205.68,75.48
12/01/2010,1088.08,2176.38,1776.5,161753,99.203125,98.57,1.51151,163.19,3897.225,212.14,78.07
12/02/2010,1104.57,2205.12,1817.6,162051,98.890625,98.15,1.51957,162.8,3887.973,215.19,79.67
12/03/2010,1105.25,2205.37,1819.6,162666,99.078125,97.93,1.53983,164.51,3848.245,218.1,80.32
12/06/2010,1103.89,2208.65,1807.8,161737,99.5625,98.22,1.53315,164.25,3837.53,218.57,80.34
12/07/2010,1105.02,2208.14,1830,161249,98.109375,97.38,1.52924,164.77,3832.719,216.88,80.29
12/08/2010,1109.99,2218.73,1841.1,158570,97.609375,96.9,1.52624,165.17,3868.55,215.88,79.74
12/09/2010,1113.83,2219.49,1854.2,157782,97.515625,97.34,1.52348,164.6,3897.556,216.1,79.94
12/10/2010,1121.06,2234.86,1853.5,158751,97.125,97.36,1.52279,165.13,3904.914,214.68,79.49
12/13/2010,1121.28,2230.07,1864,160624,97.46875,97.04,1.54248,165.84,3872.157,216.69,80.11
12/14/2010,1121.73,2233.6,1867.2,159491,96.4375,96.69,1.5411,164.89,3855.347,215.88,80.13
12/15/2010,1117.44,2220.5,1857.4,157241,96.125,96.78,1.52118,162.4,3871.798,216.71,80.79
12/16/2010,1123.34,2238.65,1857.4,155972,96.40625,96.49,1.52118,163.1,3870.889,214.46,80.31
12/17/2010,1123.34,2232.6,1841.1,157598,97.234375,96.89,1.51692,162.12,3901.129,215.24,80.37
12/20/2010,1125.83,2239.66,1853.5,156232,97.09375,97.61,1.51012,162.04,3883.559,217.11,81.31
12/21/2010,1134.45,2254.79,1876.4,158271,97.21875,97.51,1.50713,161.61,3857.266,218.21,81.71
12/22/2010,1137.85,2255.55,1875.7,158306,97.03125,97.74,1.50655,160.62,3855.12,219.81,82.1
12/23/2010,1136.49,2250,1869.2,158607,96.703125,97.49,1.50978,161.09,3853.271,222.31,82.63
12/24/2010,1136.49,2250,1869.2,158607,96.703125,97.49,1.50978,161.09,3853.271,222.31,82.21
12/27/2010,1136.72,2249.5,1845.7,157034,96.984375,97.12,1.51312,161,3837.659,221.07,82.28
12/28/2010,1137.4,2244.96,1843.1,157456,96.25,97.52,1.51012,160.64,3835.992,222.26,82.74
12/29/2010,1138.98,2247.98,1853.5,159621,97.234375,97.2,1.52129,162.11,3805.889,221.36,82.53
12/30/2010,1137.85,2243.95,1824.8,159982,97.015625,97.62,1.52947,161.12,3768.412,218.26,81.61
12/31/2010,1136.49,2235.37,1824.8,159982,97.375,97.62,1.53891,162.94,3768.412,222,83.07
01/03/2011,1147.6,2270.18,1850.9,161425,97.171875,97.94,1.53868,161.92,3737.695,222.41,83.15
01/04/2011,1147.6,2265.13,1852.9,162357,97.28125,98.24,1.53166,162.86,3765.258,217.14,82
01/05/2011,1153.5,2289.59,1845.7,163919,96.40625,97.76,1.51381,161.94,3790.274,219.37,83.73
01/06/2011,1152.14,2296.15,1848.3,162695,96.875,97.94,1.49815,161.69,3815.198,214.71,82.87
01/07/2011,1149.64,2292.87,1830.7,161325,97.578125,98.26,1.48882,162.52,3819.444,213.86,81.82
01/10/2011,1147.83,2302.46,1803.2,161279,97.734375,98.37,1.49112,162.88,3819.895,216.82,83.9
01/11/2011,1152.36,2305.48,1824.1,162344,97.46875,97.99,1.49308,163.07,3819.582,221.34,85.57
01/12/2011,1164.15,2324.65,1875.7,164933,97.484375,97.13,1.51174,164.79,3789.396,223.16,86.02
01/13/2011,1162.11,2322.88,1901.2,162771,97.921875,97.09,1.53649,165.61,3769.655,222.05,85.78
01/14/2011,1169.6,2340.28,1907.7,163266,97.71875,97.31,1.53765,166.02,3806.993,222.39,86.74
01/17/2011,1169.6,2340.28,1899.2,162481,97.71875,97.19,1.53765,166.02,3801.62,222.39,85.9
01/18/2011,1174.36,2351.13,1922.1,163143,97.515625,96.64,1.54075,167,3786.622,222,86.22
01/19/2011,1159.62,2314.56,1907.7,160896,97.65625,96.86,1.54916,167.13,3777.698,220.79,86.54
01/20/2011,1157.58,2301.45,1910.3,159799,96.890625,96.34,1.55066,166.33,3770.25,215.46,85.15
01/21/2011,1160.75,2288.84,1939.7,158641,97.15625,96.41,1.56505,167.27,3772.429,214.3,86.05
01/24/2011,1168.69,2318.09,1945,159507,97.21875,96.53,1.56943,167.2,3769.673,211.32,85.18
01/25/2011,1167.78,2321.37,1929.9,159507,97.78125,96.57,1.57334,165.1,3769.673,207.28,83.98
01/26/2011,1173.22,2338.77,1937.8,157575,97.234375,96.29,1.57473,166,3764.771,210.02,86.32
01/27/2011,1175.26,2343.31,1954.8,155905,97.578125,96.08,1.58014,166.59,3783.463,205.96,85.86
01/28/2011,1153.27,2287.83,1931.9,152783,97.96875,96.39,1.56712,165.89,3795.453,214.85,87.65
01/31/2011,1163.25,2299.93,1933.2,152306,97.671875,96.39,1.57622,167.53,3770.67,221.71,89.05
02/01/2011,1181.61,2342.81,1961.3,155408,97.265625,95.83,1.59062,168.74,3743.797,218.29,89.7
02/02/2011,1179.12,2340.03,1966.5,152509,96.9375,95.72,1.5882,169.07,3752.963,218.51,90.23
02/03/2011,1182.07,2342.05,1952.8,152751,96.578125,95.99,1.56943,168.82,3756.339,217.74,89.72
02/04/2011,1185.7,2357.94,1959.3,149136,95.875,95.54,1.56367,168.28,3768.331,214.11,88.01
02/07/2011,1193.41,2365.5,1978.3,149438,95.90625,95.71,1.56402,168.53,3774.281,210.38,87.5
02/08/2011,1198.85,2383.41,1984.1,150452,95.40625,95.68,1.56851,167.88,3743.43,209.08,88.09
02/09/2011,1196.58,2382.9,1979.6,146683,95.875,95.3,1.57968,168.29,3731.545,208.53,89.77
02/10/2011,1196.13,2382.4,1976.3,147700,95.515625,95.37,1.56448,168.24,3750.608,208.58,89
02/11/2011,1203.84,2399.04,1980.2,150358,95.8125,95.65,1.55849,167.52,3740.757,205.81,88.56
02/14/2011,1204.29,2402.57,1972.4,152066,95.921875,95.56,1.55204,167.65,3743.669,203.96,90.44
02/15/2011,1202.93,2402.32,1978.9,151570,95.9375,95.57,1.55331,168.66,3745.331,202.78,89.17
02/16/2011,1209.05,2412.91,2003.7,154399,95.890625,95.87,1.56194,168.29,3748.951,204.39,91.05
02/17/2011,1213.36,2414.43,2001.8,154426,96.234375,96.4,1.5662,169.1,3726.729,207.69,90.01
02/18/2011,1217.67,2415.94,2003.1,155481,96.265625,95.89,1.57542,169.87,3727.143,207.3,89.94
02/21/2011,1217.67,2415.94,1967.2,153543,96.265625,96.4,1.57542,169.87,3734.451,207.3,92.77
02/22/2011,1192.27,2342.05,1951.5,151539,97.109375,96.7,1.57277,168.81,3741.403,220.5,92.8
02/23/2011,1184.11,2323.64,1932.6,152675,96.875,96.81,1.58233,169.41,3749.926,226.69,97.6
02/24/2011,1181.61,2328.43,1927.3,152884,97.0625,96.92,1.5897,168.77,3725.92,224.8,97.7
02/25/2011,1196.13,2366.26,1948.2,152407,97.171875,96.85,1.58233,168.34,3719.865,226.18,98.38
02/28/2011,1202.7,2371.3,1967.8,153461,97.3125,96.69,1.58923,170.13,3716.973,224.08,98.09
03/01/2011,1180.03,2331.71,1948.2,150732,97.375,96.64,1.58566,170.07,3717.022,230.23,101.26
03/02/2011,1184.34,2343.56,1933.9,152909,97.078125,96.49,1.59603,170.75,3707.415,236.23,102.08
03/03/2011,1206.1,2392.49,1937.1,154918,96.40625,95.72,1.60708,170.18,3689.711,235.49,100.71
03/04/2011,1197.49,2380.38,1924.1,154899,97.03125,95.93,1.61042,170.05,3671.726,241.29,101.74
03/07/2011,1187.28,2344.82,1914.9,154899,97.046875,95.86,1.60823,169.41,3671.726,243.65,100.93
03/08/2011,1197.26,2354.15,1922.1,154899,96.84375,95.74,1.60075,168.98,3671.726,242.68,99.19
03/09/2011,1193.18,2330.7,1915.6,152833,97.28125,95.82,1.60098,169.34,3694.958,241.2,101.72
03/10/2011,1173.9,2302.96,1899.2,149855,97.796875,96.16,1.58854,167.83,3709.446,237.32,101.27
03/11/2011,1184.56,2325.4,1884.2,151428,97.84375,96.42,1.59914,168.05,3716.775,233.76,99.88
03/14/2011,1175.04,2312.04,1864,152788,98.25,96.29,1.61113,169.13,3713.871,233.83,99.73
03/15/2011,1160.98,2267.15,1824.1,152346,98.328125,96.94,1.61171,168.29,3719.12,224.56,95.23
03/16/2011,1141.71,2230.33,1782.3,149837,99.03125,97.44,1.60064,167.62,3726.125,226.41,96.99
03/17/2011,1155.13,2248,1820,150049,98.765625,96.79,1.61286,168.75,3758.165,234.36,100.76
03/18/2011,1160.14,2243.46,1826.7,151985,98.609375,96.64,1.63004,169.57,3723.369,233.55,99.91
03/21/2011,1177.21,2276.79,1869.1,151316,98.21875,96.27,1.63811,170.65,3709.802,236.4,100.81
03/22/2011,1172.89,2279.56,1868.4,153123,98.078125,96.15,1.63557,171.31,3704.706,240.71,101.46
03/23/2011,1176.3,2287.39,1873.8,153707,98.015625,96.38,1.62612,169.89,3693.525,242.5,101.33
03/24/2011,1188.37,2331.32,1906,153236,97.640625,96.3,1.63315,168.44,3688.916,242.15,101.48
03/25/2011,1192.69,2339.9,1908.1,153642,97.375,96.16,1.62012,167.48,3690.22,241.69,101.37
03/28/2011,1185.63,2318.44,1907.4,152087,97.296875,95.89,1.62324,167.34,3695.274,238.44,100.67
03/29/2011,1198.61,2345.46,1906,152506,97.03125,95.74,1.62208,167.23,3673.65,240.3,100.99
03/30/2011,1205.44,2357.58,1920.2,153878,97.328125,95.69,1.62577,168.06,3627.218,239.1,100.96
03/31/2011,1202.71,2359.34,1912.1,155062,97.25,95.57,1.63511,168.04,3623.445,244.72,102.92
04/01/2011,1208.85,2361.62,1939.7,156511,97.203125,95.35,1.63915,168.58,3578.206,247.52,104.09
04/04/2011,1210.22,2363.64,1939,157694,97.40625,95.48,1.63707,168.66,3569.506,248.73,106.16
04/05/2011,1207.94,2346.22,1934.3,157951,97.03125,95.3,1.63788,170.32,3567.418,248.44,107.18
04/06/2011,1209.99,2348.49,1947.7,155891,96.71875,95.05,1.65045,170.76,3574.21,249.56,107.25
04/07/2011,1209.53,2352.27,1942.4,156058,96.796875,95.12,1.6463,170.64,3505.836,252.93,107.58
04/08/2011,1205.21,2340.91,1952.4,155082,96.71875,94.59,1.66198,171.01,3481.52,258.64,111.07
04/11/2011,1201.34,2330.81,1951.1,153590,96.78125,94.48,1.66129,170.97,3495.303,252.06,108.72
04/12/2011,1191.1,2315.67,1920.2,150700,97.3125,94.93,1.66797,170.02,3517.472,243.64,106.04
04/13/2011,1191.55,2331.32,1932.3,149862,97.546875,94.93,1.66267,170.22,3518.347,245.62,107.71
04/14/2011,1192.92,2323.49,1913.4,149125,97.390625,95.11,1.66855,171.05,3496.489,247.91,107.42
04/15/2011,1200.66,2332.58,1912.1,150438,97.890625,95.51,1.66221,170.57,3489.074,251.46,108.7
04/18/2011,1184.5,2312.64,1866.4,147391,98.203125,96.49,1.63903,170.01,3511.296,245.69,107.08
04/19/2011,1191.33,2333.84,1869.7,149050,98.25,96.27,1.65125,170.67,3479.691,247.04,106.83
04/20/2011,1209.31,2378.28,1912.8,150804,97.96875,96.09,1.67155,171.65,3467.283,254.27,109.05
04/21/2011,1211.81,2398.98,1928.9,150804,98.03125,96.38,1.67824,173.12,3467.283,256.19,109.18
04/22/2011,1211.81,2398.98,1928.9,150804,98.03125,96.38,1.67824,173.12,3467.283,256.19,109.18
04/25/2011,1211.58,2401,1928.9,150582,98.3125,96.38,1.67962,172.68,3470.068,256.16,108.88
04/26/2011,1220.91,2408.32,1941.7,150870,98.59375,96.54,1.68504,172.37,3450.158,256,109.31
04/27/2011,1230.02,2432.81,1957.8,148593,98.390625,96.13,1.69738,173.44,3466.501,257.26,110.18
04/28/2011,1233.66,2425.49,1977.3,147271,98.828125,96.67,1.70672,174.12,3480.52,257.49,110.08
04/29/2011,1237.99,2424.48,1981.3,148325,98.984375,96.86,1.70879,174.83,3464.082,259.93,110.85
05/02/2011,1236.16,2425.24,1986.1,146593,99.0625,96.79,1.70994,174.54,3474.03,258.99,110.17
05/03/2011,1230.93,2413.37,1978,143914,99.21875,96.64,1.70683,172.29,3515.586,253.36,107.82
05/04/2011,1222.74,2407.57,1949.1,142443,99.390625,96.52,1.71029,172.8,3551.663,249.23,106.71
05/05/2011,1215.45,2402.52,1935.6,141830,99.734375,96.98,1.67282,171.36,3593.184,227.69,97.56
05/06/2011,1215,2396.96,1961.2,144097,99.90625,97.27,1.65149,171.24,3579.239,221.71,96.09
05/09/2011,1222.51,2410.09,1930.2,144764,100.0625,97.94,1.6516,171.49,3578.119,233.96,102.05
05/10/2011,1232.52,2433.07,1953.8,145087,99.75,97.72,1.6584,171.08,3552.717,237,103.58
05/11/2011,1218.87,2417.16,1958.5,142354,100.03125,97.66,1.63546,171.02,3580.406,224.06,99.12
05/12/2011,1226.83,2430.79,1939,143063,99.828125,97.95,1.63949,170.4,3584.262,225.8,99.48
05/13/2011,1214.54,2393.43,1928.2,141061,100.09375,98.05,1.62577,169.25,3607.142,227.35,100.23
05/16/2011,1206.8,2357.58,1920.8,140071,100.296875,97.82,1.635,169.62,3606.664,222.15,98.07
05/17/2011,1206.8,2360.35,1906,142215,100.453125,98.05,1.63938,170.05,3583.04,221.1,97.32
05/18/2011,1218.64,2384.84,1913.4,140195,100.109375,97.96,1.63915,168.94,3557.187,228.37,99.36
05/19/2011,1221.6,2392.42,1926.2,138751,100.171875,97.82,1.64918,169.68,3564.243,224.67,98.58
05/20/2011,1208.85,2366.67,1906.7,139420,100.34375,98.31,1.63707,170.35,3560.499,227.33,99.44
05/23/2011,1197.47,2338.39,1877.1,138904,100.5,98.64,1.62047,168.67,3596.428,221.88,97.42
05/24/2011,1195.88,2324.5,1877.8,141057,100.5625,98.29,1.62612,169.35,3579.941,226.17,99.57
05/25/2011,1198.61,2332.33,1889.2,141050,100.609375,98.51,1.62231,170.36,3587.919,230.1,101.69
05/26/2011,1207.71,2348.23,1878.5,142837,101.109375,98.9,1.63004,171.56,3562.088,227.62,101.8
05/27/2011,1210.9,2355.56,1891.9,143167,101.203125,99.01,1.64514,172.59,3522.869,228.44,101.78
05/30/2011,1210.9,2355.56,1889.2,142124,101.203125,99.05,1.64514,172.59,3512.584,228.44,101.47
05/31/2011,1223.65,2395.19,1920.8,143637,101.34375,98.78,1.65794,172.2,3475.681,233.23,103.28
06/01/2011,1194.51,2342.43,1901.3,140704,101.921875,99.03,1.65679,171.24,3496.553,227.76,101.34
06/02/2011,1194.97,2348.99,1871.1,142769,101.640625,99.07,1.66959,171.25,3473.743,228.01,102.23
06/03/2011,1180.17,2310.11,1871.1,142820,101.921875,98.68,1.68596,171.84,3459.924,227.6,102.49
06/06/2011,1169.93,2296.48,1859,139796,101.921875,98.85,1.68169,171.15,3477.595,224.85,101.29
06/07/2011,1169.7,2296.23,1865,140086,101.84375,98.33,1.69403,172.2,3463.806,225.04,103.33
06/08/2011,1162.65,2270.22,1848.2,139878,102.203125,98.64,1.68077,171.58,3471.179,228.78,104.27
06/09/2011,1172.21,2274.77,1864.4,140815,101.84375,98.88,1.67293,171.31,3485.095,231.49,105.79
06/10/2011,1155.59,2243.21,1838.1,138844,102.0625,99.43,1.65483,170,3501.171,225.49,105.1
06/13/2011,1157.64,2245.23,1840.2,137347,101.9375,99.48,1.66177,171.42,3483.135,220.97,105.38
06/14/2011,1174.48,2273,1867.7,137700,101.296875,99.06,1.66801,171.52,3468.675,225.67,106.21
06/15/2011,1152.18,2230.84,1837.5,136378,102.21875,99.49,1.63402,169.38,3506.62,215.32,100.56
06/16/2011,1155.38,2221.22,1835.5,134642,102.609375,99.91,1.63066,168.62,3533.217,215.63,101.46
06/17/2011,1157.66,2215.91,1865.7,134737,102.4375,99.58,1.65067,169.36,3499.072,211.23,100.74
06/20/2011,1164.75,2225.78,1849.6,135319,102.359375,99.65,1.64963,169.42,3492.459,211.75,99.39
06/21/2011,1177.78,2270.29,1884.5,135783,102.21875,99.44,1.66269,170.11,3476.883,212.97,98.73
06/22/2011,1170.24,2255.62,1881.8,135548,102.234375,99.69,1.65784,168.36,3476.199,215.77,101.63
06/23/2011,1167.72,2263.72,1836.1,135548,102.796875,100.47,1.6398,167.5,3476.199,205.85,95.45
06/24/2011,1155.83,2233.62,1828.7,134964,103.125,100.67,1.63471,167.25,3504.946,206.16,93.54
06/27/2011,1167.04,2275.35,1832.1,135493,102.84375,100.24,1.64569,167.29,3489.75,204.92,94.32
06/28/2011,1183.72,2310.76,1850.2,137852,101.953125,99.97,1.65703,167.42,3448.024,210.07,96.8
06/29/2011,1192.64,2320.88,1885.2,137802,101.5625,99.45,1.66431,168.11,3433.776,214.33,100.02
06/30/2011,1202.93,2348.19,1914.8,137565,101.140625,99.12,1.67518,168.24,3406.892,215.8,100.09
07/01/2011,1220.53,2382.85,1932.3,139978,100.84375,99.07,1.67402,168.22,3396.81,214.71,99.46
07/04/2011,1220.53,2382.85,1928.9,140878,100.84375,99.12,1.67402,168.22,3388.008,214.71,99.12
07/05/2011,1222.36,2399.79,1919.5,138959,101.40625,99.23,1.66281,168.05,3411.13,219.12,101.1
07/06/2011,1221.44,2403.08,1904,137841,101.671875,99.94,1.64951,167.35,3421.361,218.58,101.11
07/07/2011,1236.07,2443.8,1916.1,136916,101.25,99.5,1.65575,167.15,3395.347,223.15,105.53
07/08/2011,1226.93,2436.72,1877.8,135447,102.28125,100.67,1.6435,167.89,3413.17,217.56,105.3
07/11/2011,1205.67,2394.73,1822,132470,102.96875,102.01,1.61829,166.6,3440.976,215.19,104.33
07/12/2011,1198.58,2371.97,1811.2,131292,103.03125,101.81,1.61875,166.91,3435.143,220.34,104.78
07/13/2011,1199.95,2371.97,1828.1,133404,103.171875,101.39,1.63228,168.68,3425.943,221.74,105.6
07/14/2011,1194.92,2361.35,1816,131239,102.875,101.44,1.63124,168.93,3434.065,216.41,104.17
07/15/2011,1202.47,2383.1,1802.5,130662,103.21875,101.89,1.63124,168.86,3427.184,219.91,105.07
07/18/2011,1189.21,2367.42,1768.2,129211,103.28125,102.25,1.62534,168.06,3434.071,216.95,103.99
07/19/2011,1208.18,2416.99,1787,129795,103.28125,101.94,1.63124,168.83,3405.405,220.58,104.89
07/20/2011,1208.18,2409.66,1818.6,129719,103,101.22,1.64199,169.28,3389.63,221.8,105.87
07/21/2011,1227.62,2438.24,1859,132276,102.515625,100.33,1.66385,170.89,3378.774,223.44,105.29
07/22/2011,1226.24,2456.45,1864.4,132241,102.78125,100.86,1.65853,170.81,3371.694,225.11,106.33
07/25/2011,1219.39,2451.9,1847.6,131507,102.625,101.31,1.66061,170.72,3346.664,223.6,105.68
07/26/2011,1212.76,2451.9,1845.5,129972,102.953125,101.38,1.67634,172.04,3331.184,224.48,105.98
07/27/2011,1187.84,2385.38,1811.9,127663,102.703125,102.19,1.65945,171.03,3380.93,219.54,105.22
07/28/2011,1185.78,2397.77,1813.3,128410,102.921875,102.24,1.65252,171.23,3403.384,219.63,105.16
07/29/2011,1178.24,2386.89,1797.8,128726,103.90625,102.97,1.65899,172.14,3367.671,215.71,104.6
08/01/2011,1170.24,2373.49,1753.4,128373,104.28125,103.61,1.64754,170.77,3385.254,213.88,104.67
08/02/2011,1140.52,2315.06,1716.4,125132,104.953125,104.13,1.63957,170.74,3398.573,211.4,104.35
